index,SPACER_cluster_out_of_gas,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_cluster_size,SPACER_max_cvx_reduced_dim,SPACER_max_depth,SPACER_max_query_lvl,SPACER_need_sage,SPACER_num_abstractions,SPACER_num_abstractions_failed,SPACER_num_abstractions_success,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_dim_reduction_success,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_mbp_failed,SPACER_num_merge_gen,SPACER_num_merge_gen_failed,SPACER_num_merge_gen_success,SPACER_num_no_over_approximate,SPACER_num_non_lin,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_refinements,SPACER_num_reuse_reach_facts,SPACER_num_sync_cvx_cls,SPACER_num_under_approximations,SPACER_pob_out_of_gas,SPACER_wide_attmpts,SPACER_wide_success,max_memory,memory,result,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_pt_must_reachable,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_merge,time_spacer_solve_reach_gen_merge_cvx_cls,time_spacer_solve_reach_gen_wide,time_spacer_solve_reach_is_reach
chc-lia-lin-0241.smt2,,,,1,,5,5,,4,,4,21,2,6,,21,79,,37,,,,,,,24,58,30,,,,,,,,,217.00,129.07,sat,5.59,1.45,0.12,0.83,0.06,0.48,2.96,2.08,,0.00,0.02,0.01,0.06,4.77,0.61,,4.15,0.28,0.01,1.51,0.01,,0.01,
chc-lia-lin-0242.smt2,,,,1,1,5,5,,1,,1,18,1,6,,23,79,,38,,,,,,,27,57,31,,,,,,,12,1,231.44,133.02,sat,4.51,0.90,0.08,0.47,0.04,0.34,2.57,1.76,,0.00,0.02,0.01,0.05,3.77,0.63,,3.13,0.24,0.01,1.11,0.14,0.00,0.14,
chc-lia-lin-0243.smt2,,,,1,1,5,5,,1,,1,18,1,6,,23,79,,38,,,,,,,27,57,31,,,,,,,12,1,231.44,133.02,sat,4.64,0.94,0.08,0.49,0.04,0.35,2.65,1.79,,0.00,0.02,0.02,0.05,3.91,0.66,,3.23,0.24,0.01,1.14,0.14,0.00,0.14,
chc-lia-lin-0244.smt2,,,,,,4,4,,,,,26,,6,,21,69,,36,,,,,,,29,48,31,,,,,,,,,222.00,130.02,sat,4.45,0.66,0.06,0.31,0.03,0.28,2.82,1.84,,0.00,0.02,0.02,0.06,3.80,0.63,,3.16,0.26,0.01,1.44,0.00,,0.00,
chc-lia-lin-0245.smt2,,,,,,4,4,,,,,26,,6,,21,69,,36,,,,,,,29,48,31,,,,,,,,,222.00,130.02,sat,4.56,0.63,0.06,0.29,0.03,0.27,2.89,1.79,,0.00,0.03,0.02,0.06,3.84,0.67,,3.15,0.26,0.01,1.38,0.00,,0.00,
chc-lia-lin-0246.smt2,,,,1,1,7,7,,,,,18,2,9,,13,74,2,40,,,,,,,23,36,33,,,,,,,6,,140.44,77.47,sat,1.04,0.06,0.01,0.02,0.00,0.03,0.65,0.28,,0.00,0.02,0.01,0.01,0.83,0.16,,0.65,0.02,0.01,0.22,0.01,0.00,0.01,
chc-lia-lin-0247.smt2,,,,,1,6,6,,,,,21,1,7,1,17,71,3,40,,,,,,,25,36,34,,,,,,,12,2,202.60,122.30,sat,1.23,0.06,0.01,0.02,0.00,0.03,0.86,0.44,,0.00,0.01,0.01,0.01,1.02,0.14,,0.87,0.02,0.02,0.30,0.11,0.00,0.11,
chc-lia-lin-0248.smt2,,,,17,1,31,31,,,,,343,13,1237,,319,6991,62,977,,,,,,,472,4640,950,,,,,,,8,,1464.64,642.08,sat,12.74,0.69,0.16,0.30,0.08,0.21,9.05,2.91,,0.09,0.04,0.01,0.22,11.67,5.31,,6.23,0.62,0.24,1.46,0.08,0.00,0.08,
chc-lia-lin-0249.smt2,,,,,,5,5,,,,,20,,14,,1,43,1,39,,,,,,,19,9,38,5,,1,,,,,,147.96,48.61,unsat,0.20,0.00,0.00,0.00,0.00,0.00,0.06,0.02,,0.00,0.03,0.01,0.01,0.11,0.01,,0.08,0.02,0.00,0.00,0.00,,0.00,0.01
chc-lia-lin-0250.smt2,,,,,,24,24,,,,,156,,443,,76,1370,7,370,,,,,,,162,685,374,24,,1,,,,,,579.52,191.72,unsat,1.52,0.06,0.01,0.02,0.01,0.03,0.82,0.30,,0.00,0.05,0.01,0.06,1.32,0.35,,0.89,0.15,0.02,0.07,0.00,,0.00,0.05
chc-lia-lin-0251.smt2,,,45,61,2,80,80,,73,10,88,996,194,13005,2,1909,79533,1646,4975,,119,554,8,,,3077,55332,5325,50,62,16,23,,70,865,9,20038.32,7561.50,sat,472.38,9.12,1.87,5.04,1.16,1.54,407.04,174.71,,2.99,0.04,0.01,1.69,450.53,235.55,,214.57,5.29,11.52,98.30,12.36,0.00,12.36,3.30
chc-lia-lin-0252.smt2,,,,,,14,14,,,,,72,,146,,14,468,1,222,,,,,,,71,207,221,14,,1,,,,,,323.36,106.62,unsat,0.77,0.03,0.00,0.01,0.00,0.01,0.35,0.15,,0.00,0.04,0.01,0.04,0.61,0.11,,0.46,0.09,0.01,0.02,0.00,,0.00,0.02
chc-lia-lin-0253.smt2,,,,40,1,105,105,,1,,1,882,128,6641,,833,38381,1869,2244,,25,100,,,,1235,28162,2170,,5,,,,,750,3,10936.00,4052.47,sat,109.44,2.87,0.56,1.44,0.41,0.52,83.85,28.06,,0.55,0.06,0.01,0.53,97.34,52.16,,44.67,1.62,2.36,19.88,2.31,0.00,2.31,
chc-lia-lin-0254.smt2,,,,86,1,105,105,,28,,1,828,267,3444,,1908,51644,856,3725,,24,,,,,3007,45780,4031,,,,,,51,554,,16411.80,5708.25,sat,204.39,5.04,0.81,2.60,0.79,0.75,153.48,36.07,,0.30,0.06,0.02,1.19,183.31,93.25,,89.61,3.97,8.89,19.50,10.56,0.00,10.56,0.74
chc-lia-lin-0255.smt2,,,,,,32,32,,,,,193,,839,,68,2561,7,536,,,,,,,206,1264,541,32,,1,,,,,,899.40,311.06,unsat,3.02,0.15,0.02,0.05,0.01,0.05,1.84,0.78,,0.01,0.07,0.02,0.10,2.70,0.88,,1.71,0.26,0.02,0.27,0.00,,0.00,0.08
chc-lia-lin-0256.smt2,,,,27,1,53,53,,249,36,448,1382,10,4284,10,448,21502,169,2326,,23,2,4,,,1881,13738,3156,106,31,40,,,225,70,,6505.40,2339.78,unsat,77.95,3.34,0.64,1.59,0.39,0.87,63.40,30.63,,0.45,0.05,0.01,0.94,76.80,21.28,,55.26,2.79,2.40,20.73,1.10,0.00,1.10,1.91
chc-lia-lin-0257.smt2,,,7,4,2,9,9,,,,,35,6,20,1,20,138,,64,,5,,1,,,64,57,77,19,,14,2,,,8,,484.20,289.76,sat,13.17,0.27,0.04,0.11,0.01,0.13,11.70,3.48,3.36,0.00,0.03,0.02,0.05,12.39,1.67,,10.68,0.10,0.05,3.44,0.45,0.00,0.45,0.59
chc-lia-lin-0258.smt2,,550,,57,2,41,40,,3,1,,215,26,754,52,33,4367,5,585,,84,1,9,,,551,1903,725,161,32,100,267,,,2311,229,,776.93,timeout,598.47,3.58,0.76,1.82,0.22,1.25,572.52,33.59,137.03,0.22,0.02,0.02,0.54,585.67,68.30,,517.14,1.24,2.24,45.31,71.92,0.00,71.92,42.28
chc-lia-lin-0259.smt2,,,,,,39,39,,,,,145,,813,,101,3183,21,464,,,,,,,120,1901,437,,,,,,,,,1083.04,371.29,sat,3.46,0.13,0.02,0.04,0.01,0.05,1.93,0.64,,0.01,0.06,0.02,0.09,2.76,1.21,,1.40,0.23,0.01,0.17,0.00,,0.00,
chc-lia-lin-0260.smt2,,,,,,87,87,,,,,309,,4135,,187,12760,,1460,,,,,,,191,7122,1416,,,,,,,,,4652.52,1526.96,sat,16.14,0.83,0.07,0.27,0.07,0.36,9.52,2.94,,0.06,0.09,0.03,0.21,12.55,6.07,,6.14,0.57,0.04,1.37,0.00,,0.00,
chc-lia-lin-0261.smt2,,,,,,103,103,,,,,287,,3902,,125,12624,,1391,,,,,,,125,7951,1346,,,,,,,,,4461.12,1488.14,sat,16.79,0.61,0.05,0.20,0.05,0.25,9.51,2.21,,0.03,0.09,0.03,0.31,12.51,6.63,,5.48,0.69,0.04,1.33,0.00,,0.00,
chc-lia-lin-0262.smt2,,,,,,97,97,,,,,281,,3927,,125,11805,,1319,,,,,,,127,7408,1280,,,,,,,,,4622.48,1515.20,sat,14.99,0.63,0.05,0.20,0.05,0.28,8.57,1.98,,0.03,0.09,0.03,0.30,11.45,5.70,,5.36,0.64,0.04,1.30,0.00,,0.00,
chc-lia-lin-0263.smt2,,,,,,89,89,,,,,247,,3512,,125,10455,,1320,,,,,,,125,6002,1278,,,,,,,,,4466.00,1439.74,sat,12.69,0.83,0.05,0.20,0.05,0.48,6.84,1.85,,0.04,0.09,0.03,0.19,9.56,4.21,,5.01,0.50,0.03,0.84,0.00,,0.00,
chc-lia-lin-0264.smt2,,,,,,117,117,,,,,301,,3827,,125,13835,,1839,,,,,,,125,9078,1780,,,,,,,,,5762.80,1853.28,sat,19.69,0.62,0.07,0.23,0.05,0.19,11.95,3.01,,0.03,0.09,0.03,0.26,15.32,8.08,,6.79,0.69,0.05,1.97,0.00,,0.00,
chc-lia-lin-0265.smt2,,,,,,101,101,,,,,248,,3910,,126,12083,,1320,,,,,,,125,7562,1278,,,,,,,,,4539.04,1505.13,sat,15.70,0.61,0.06,0.21,0.04,0.24,9.31,2.38,,0.02,0.09,0.03,0.32,12.18,6.13,,5.66,0.66,0.03,1.75,0.00,,0.00,
chc-lia-lin-0266.smt2,,,,,,82,82,,,,,227,,3215,,125,9567,21,1347,,,,,,,127,5250,1301,,,,,,,,,3409.36,1165.82,sat,11.75,0.66,0.05,0.19,0.04,0.33,6.54,1.94,,0.04,0.09,0.03,0.19,9.02,4.09,,4.62,0.51,0.03,0.80,0.00,,0.00,
chc-lia-lin-0267.smt2,,,,,,122,122,,,,,365,,3858,,125,14150,,2094,,,,,,,149,9432,2030,,,,,,,,,5775.28,1988.22,sat,21.21,0.59,0.06,0.22,0.06,0.15,12.93,3.13,,0.04,0.09,0.03,0.38,16.58,8.99,,7.11,0.88,0.06,1.96,0.00,,0.00,
chc-lia-lin-0268.smt2,,,,,1,79,78,,18,,23,4527,363,19048,83,622,79738,547,7364,,134,336,,,,6830,43483,8325,,27,,,,119,1924,8,,6340.02,timeout,595.72,16.89,2.67,9.28,2.32,2.48,497.81,298.09,,4.00,0.08,0.02,2.79,575.41,151.10,,423.95,10.37,23.51,207.63,18.54,0.00,18.54,0.88
chc-lia-lin-0269.smt2,,,,,,119,119,,,,,309,,5581,,299,19199,,2052,,,,,,,187,12674,1992,,,,,,,,,6093.40,2173.88,sat,26.05,0.90,0.13,0.39,0.09,0.23,16.65,2.92,,0.04,0.10,0.03,0.34,20.97,12.30,,8.21,0.88,0.07,1.80,0.00,,0.00,
chc-lia-lin-0270.smt2,,,,,,121,121,,,,,305,,3878,,125,13986,60,2027,,,,,,,127,9559,1964,,,,,,,,,5776.36,2015.39,sat,21.47,0.65,0.03,0.14,0.06,0.31,12.64,2.43,,0.03,0.09,0.03,0.35,16.20,9.46,,6.28,0.79,0.05,1.54,0.00,,0.00,
chc-lia-lin-0271.smt2,,,,,,108,108,,,,,326,,3904,,125,13201,47,1503,,,,,,,127,8432,1452,,,,,,,,,5045.48,1670.87,sat,17.56,0.53,0.04,0.17,0.05,0.20,10.18,2.08,,0.03,0.09,0.03,0.20,13.00,7.21,,5.37,0.53,0.04,1.33,0.00,,0.00,
chc-lia-lin-0272.smt2,,,,,,90,90,,,,,247,,3571,,125,10570,,1308,,,,,,,127,6138,1267,,,,,,,,,4519.68,1471.95,sat,14.12,0.70,0.06,0.21,0.05,0.33,7.24,1.75,,0.03,0.09,0.03,0.22,9.89,4.68,,4.85,0.53,0.03,0.80,0.00,,0.00,
chc-lia-lin-0273.smt2,,,,,,143,143,,,,,387,,8577,,187,22986,152,1823,,,,,,,191,12769,1766,,,,,,,,,8101.40,2732.69,sat,47.48,1.25,0.10,0.42,0.10,0.52,35.06,4.65,,0.10,0.09,0.03,0.27,39.92,16.77,,22.54,0.71,0.06,2.44,0.00,,0.00,
chc-lia-lin-0274.smt2,,,,,,99,99,,,,,417,,5417,,187,15635,,1469,,,,,,,187,9453,1428,,,,,,,,,6402.32,2175.09,sat,23.38,0.96,0.12,0.38,0.08,0.34,14.27,2.99,,0.03,0.09,0.03,0.21,17.73,9.51,,7.83,0.56,0.05,2.02,0.00,,0.00,
chc-lia-lin-0275.smt2,,,,,,108,108,,,,,309,,4073,,189,15481,1,1625,,,,,,,187,10321,1576,,,,,,,,,8053.68,2606.16,sat,27.97,0.83,0.07,0.30,0.07,0.29,18.83,2.81,,0.04,0.10,0.03,0.23,22.75,10.30,,12.03,0.62,0.40,1.60,0.01,,0.01,
chc-lia-lin-0276.smt2,,,,,,95,95,,,,,287,,3933,,125,11342,34,1256,,,,,,,125,7028,1218,,,,,,,,,4644.48,1540.45,sat,15.33,0.66,0.05,0.20,0.05,0.31,8.83,1.88,,0.03,0.09,0.03,0.17,11.44,5.98,,5.09,0.45,0.03,1.34,0.00,,0.00,
chc-lia-lin-0277.smt2,,,,,,105,105,,,,,435,,5561,,187,17036,,1577,,,,,,,187,10473,1530,,,,,,,,,6508.88,2224.99,sat,27.80,0.99,0.14,0.41,0.09,0.32,16.90,3.27,,0.04,0.09,0.03,0.34,20.86,11.69,,8.75,0.77,0.06,2.31,0.00,,0.00,
chc-lia-lin-0278.smt2,,,,,1,76,75,,14,,5,5918,163,16354,27,403,51747,306,8505,,44,80,,,,7763,23092,8792,,2,,,,45,1089,,,4313.71,timeout,593.76,20.46,3.42,11.26,3.13,2.92,431.52,266.74,,2.45,0.08,0.02,3.15,506.87,85.26,,421.26,11.31,22.71,221.20,8.38,0.00,8.38,0.37
chc-lia-lin-0279.smt2,,,,,2,78,77,,16,,45,4139,257,24334,29,403,91851,404,6641,,63,131,,,,6031,51240,7074,,2,,9,,55,1794,2,,7013.02,timeout,596.00,15.35,2.23,8.52,2.24,2.02,397.54,219.05,,3.40,0.08,0.02,2.39,464.27,146.82,,317.10,8.67,19.27,140.87,18.45,0.00,18.45,0.94
chc-lia-lin-0280.smt2,,,,,,3,3,,,,,13,,2,,6,20,,18,,,,,,,13,9,14,,,,,,,,,628.36,342.96,sat,12.22,0.46,0.03,0.15,0.01,0.28,7.43,5.65,,0.00,0.08,0.07,0.06,8.35,2.08,,6.26,0.42,0.00,3.98,0.00,,0.00,
chc-lia-lin-0281.smt2,,,,,,12,12,,,,,171,,185,,118,1193,,279,,,,,,,212,635,266,,,,,,,,,1167.12,663.35,sat,195.29,24.38,1.71,11.26,0.87,11.08,152.59,121.54,,0.10,0.08,0.08,1.63,188.60,36.73,,151.82,10.34,0.45,97.57,0.00,,0.00,
chc-lia-lin-0282.smt2,,,,,,42,42,,,,,455,,2043,,133,6369,12,1135,,,,,,,480,3265,1141,42,,1,,,,,,2156.12,724.07,unsat,9.51,0.50,0.08,0.20,0.05,0.16,6.66,2.82,,0.04,0.09,0.02,0.26,8.99,2.95,,5.87,0.69,0.10,1.54,0.00,,0.00,0.14
chc-lia-lin-0283.smt2,,,,,,16,16,,,,,188,,242,,152,1914,1,372,,,,,,,242,1063,355,,,,,,,,,1278.96,736.15,sat,272.17,41.35,2.88,19.46,1.44,18.55,207.80,160.16,,0.15,0.10,0.09,2.19,264.97,57.33,,207.58,13.89,0.65,124.34,0.01,,0.01,
chc-lia-lin-0284.smt2,,,,,,12,12,,,,,92,,62,,91,800,,193,,,,,,,143,480,180,,,,,,,,,974.80,581.13,sat,114.25,13.43,0.93,5.79,0.48,6.53,87.47,65.53,,0.04,0.09,0.08,1.27,108.76,23.97,,84.74,7.14,0.17,51.04,0.00,,0.00,
chc-lia-lin-0285.smt2,,,,1,,9,9,,1,,1,78,1,98,,124,1265,,225,,,,,,,183,783,215,,,,,,,,,1051.72,625.24,sat,148.61,25.46,1.62,12.65,0.85,10.83,108.13,84.31,,0.08,0.12,0.11,1.36,143.00,33.81,,109.15,8.45,0.25,59.04,0.01,,0.01,
chc-lia-lin-0286.smt2,,,,4,1,14,14,,8,,36,86,5,340,,147,1619,2,296,,1,10,,,,228,814,277,,,,,,,14,,1155.84,666.60,sat,189.47,32.49,2.08,15.92,1.00,14.19,138.34,110.32,,0.09,0.09,0.09,1.69,182.88,39.38,,143.45,10.78,0.38,77.66,1.39,0.00,1.39,
chc-lia-lin-0287.smt2,,,,,,12,12,,,,,93,,71,,118,1238,,225,,,,,,,168,731,212,,,,,,,,,1030.92,614.72,sat,146.66,24.81,1.68,11.93,0.80,11.00,106.36,82.91,,0.08,0.10,0.09,1.35,140.58,37.64,,102.90,8.51,0.23,52.33,0.01,,0.01,
chc-lia-lin-0288.smt2,,,,,,10,10,,,,,87,,70,,146,1920,,251,,,,,,,201,1212,240,,,,,,,,,1138.44,666.61,sat,184.77,27.15,2.06,12.80,0.90,12.23,140.04,109.60,,0.15,0.09,0.08,1.56,178.37,55.82,,122.52,9.95,0.33,66.41,0.01,,0.01,
chc-lia-lin-0289.smt2,,,,2,1,12,12,,2,,2,119,1,235,,171,2556,,318,,,,,,,246,1464,304,,,,,,,18,,1301.64,738.87,sat,260.88,34.93,2.35,16.17,1.22,15.93,202.27,157.39,,0.23,0.09,0.09,2.05,251.86,78.78,,173.03,12.97,0.53,97.76,1.48,0.00,1.48,
chc-lia-lin-0290.smt2,,,,5,1,5,5,,,,,48,3,4,,114,248,,161,,2,60,,,,150,179,154,,2,,,,,,,959.16,567.72,sat,90.27,16.56,1.03,7.35,0.53,7.99,61.04,46.31,,0.01,0.10,0.09,1.11,85.00,9.22,,75.76,6.86,0.16,38.10,0.42,0.00,0.42,
chc-lia-lin-0291.smt2,,,,5,1,5,5,,,,,46,3,5,,105,246,,149,,2,44,,,,130,174,142,,2,,,,,,,996.80,575.22,sat,80.72,15.77,0.95,7.82,0.49,6.80,52.72,39.23,,0.01,0.10,0.09,0.98,75.08,9.48,,65.59,6.13,0.13,30.65,0.41,0.00,0.41,
chc-lia-lin-0292.smt2,,,,7,1,7,7,,2,,2,62,6,12,,152,579,9,241,,3,98,,,,212,387,232,,4,,,,,,,1081.92,630.37,sat,137.51,27.57,1.86,13.30,0.92,12.12,93.12,71.90,,0.03,0.12,0.11,1.59,131.81,19.78,,112.00,10.14,0.33,53.84,0.58,0.00,0.58,
chc-lia-lin-0293.smt2,,,,126,3,50,50,1,328,46,678,2614,133,15115,37,350,39600,427,4204,,103,530,16,,,3928,16111,5788,117,102,59,1,,276,953,3,13422.04,4487.21,unsat,170.19,8.03,1.34,4.18,0.89,1.86,135.94,77.12,,1.80,0.07,0.02,1.84,168.59,49.76,,118.57,6.08,7.67,44.60,5.96,0.00,5.96,2.17
chc-lia-lin-0294.smt2,,,,,1,101,100,,29,,19,3674,187,31101,,1105,111819,1514,7403,,13,16,,,,4420,67068,7497,,,,,,29,873,13,,8793.05,timeout,595.25,20.54,3.26,11.75,3.08,2.35,441.33,195.92,,3.34,0.11,0.03,2.39,504.65,196.28,,307.82,8.44,11.35,145.15,7.51,0.00,7.51,0.33
chc-lia-lin-0295.smt2,,,,160,1,60,59,,442,52,1223,3825,235,29591,4,350,85118,755,6441,,69,1142,7,,,5657,39614,8401,73,61,58,,,342,1675,1,,6440.93,timeout,595.69,15.72,2.42,8.38,2.08,2.91,422.08,218.63,,4.21,0.08,0.02,3.49,487.12,158.47,,328.34,10.75,16.69,137.14,13.07,0.00,13.07,2.86
chc-lia-lin-0296.smt2,,236,32,197,3,61,61,1,57,32,18,459,358,3697,44,764,16914,695,2410,,563,938,213,,3,2567,10201,4039,324,533,270,165,58,67,8938,237,8537.32,3359.74,sat,302.42,7.95,1.37,3.57,0.79,2.82,256.34,140.39,15.18,1.10,0.06,0.02,1.66,295.09,46.02,,248.71,5.59,9.87,60.62,57.81,0.00,57.81,6.82
chc-lia-lin-0297.smt2,,1,,27,2,27,27,,10,5,16,371,107,448,5,134,2689,214,596,,43,307,26,,,496,1496,619,60,14,25,11,,3,2146,79,2085.64,797.68,unsat,30.14,0.83,0.12,0.30,0.07,0.37,25.17,18.37,0.24,0.09,0.06,0.02,0.29,29.33,5.06,,24.08,0.84,0.64,4.49,9.85,0.00,9.85,0.64
chc-lia-lin-0298.smt2,,369,,157,3,64,63,5,117,20,168,1313,655,4159,37,354,26219,457,2509,,528,1068,54,,,3371,17412,3920,76,269,56,273,,37,20697,486,,4318.41,timeout,596.96,8.25,1.27,4.26,0.84,2.20,511.50,267.74,41.31,1.38,0.07,0.03,1.66,572.40,101.33,,470.69,6.40,19.90,84.41,168.63,0.00,168.63,10.22
chc-lia-lin-0299.smt2,29,232,,94,3,29,29,2,27,,17,589,234,1230,6,163,5791,188,1107,,230,274,,,7,894,2522,1416,29,122,18,227,6,14,10617,247,2500.56,968.09,unsat,86.37,1.73,0.37,0.71,0.13,0.73,75.65,48.55,14.57,0.30,0.06,0.02,0.47,85.54,9.92,,75.46,1.59,2.01,12.17,42.72,0.00,42.72,1.09
chc-lia-lin-0300.smt2,,1946,14,174,3,49,49,1,52,,36,215,841,4503,57,1042,21503,477,3844,,1022,446,12,,,2305,10925,4542,15,1014,12,177,,19,15695,279,7160.48,3048.66,sat,492.01,11.02,2.13,5.25,1.28,3.35,429.96,144.87,144.02,1.48,0.07,0.03,1.71,484.61,74.39,,409.94,6.65,15.65,126.94,101.45,0.00,101.45,9.95
chc-lia-lin-0301.smt2,,,,,,52,52,,,,,716,,3018,,202,12926,12,1614,,,,,,,815,7709,1627,52,,1,,,,,,5838.88,1834.16,unsat,17.15,0.76,0.12,0.31,0.08,0.23,12.78,4.93,,0.08,0.11,0.03,0.36,16.38,6.97,,9.20,1.01,0.22,2.27,0.00,,0.00,0.19
chc-lia-lin-0302.smt2,38,26,,72,2,29,29,,16,3,33,530,213,622,12,167,3373,166,839,,115,362,65,,,818,1757,967,90,17,79,38,,9,4594,137,2037.56,810.46,unsat,44.28,1.21,0.18,0.44,0.11,0.53,37.41,26.03,3.02,0.09,0.06,0.02,0.60,43.59,4.51,,38.92,1.28,1.20,7.41,17.59,0.00,17.59,0.67
chc-lia-lin-0303.smt2,,711,,211,2,40,39,,112,15,134,1651,1031,5653,43,431,21638,574,3623,,875,459,135,,,3051,9355,4771,146,544,141,418,,81,14871,111,,2707.42,timeout,597.34,11.14,1.77,5.47,1.20,3.23,516.92,290.57,46.05,2.60,0.06,0.03,1.88,588.38,80.06,,508.10,7.39,23.10,151.10,124.81,0.01,124.81,10.48
chc-lia-lin-0304.smt2,,1041,21,150,3,47,47,2,44,,38,254,392,2657,28,747,15297,782,2506,,718,267,,,1,1623,8544,3592,,690,,66,2,12,10672,199,5139.40,2110.02,sat,242.71,5.65,1.17,2.68,0.60,1.75,211.54,100.71,39.28,0.88,0.06,0.02,1.28,238.91,34.87,,203.77,4.65,6.78,48.29,59.78,0.00,59.78,5.50
chc-lia-lin-0305.smt2,,61,,49,3,19,19,1,11,1,42,320,90,591,,89,1727,62,499,,72,101,1,,,493,607,650,19,14,2,47,,3,1921,27,1233.00,466.47,unsat,16.85,0.57,0.08,0.18,0.04,0.29,13.52,9.81,0.49,0.04,0.09,0.04,0.20,16.33,1.59,,14.65,0.61,0.48,3.03,5.41,0.00,5.41,0.32
chc-lia-lin-0306.smt2,,437,25,296,3,55,55,18,40,,69,333,853,5307,110,1043,28995,893,3015,,429,485,,,,3015,16004,4290,,365,,20,,65,10869,88,15536.68,6209.05,sat,484.87,7.72,1.33,3.74,0.81,2.28,408.31,182.71,54.61,2.39,0.07,0.03,1.59,466.70,113.48,,352.90,6.39,18.74,78.10,98.86,0.00,98.86,7.48
chc-lia-lin-0307.smt2,,,,,,7,7,,,,,71,,47,,4,225,4,103,,,,,,,50,67,102,7,,1,,,,,,513.20,176.67,unsat,1.00,0.03,0.00,0.01,0.00,0.02,0.53,0.27,0.01,0.00,0.07,0.03,0.02,0.69,0.15,,0.52,0.06,0.00,0.03,0.00,,0.00,0.02
chc-lia-lin-0308.smt2,,801,,169,3,37,36,5,274,14,290,1519,806,5367,76,364,20296,340,3272,,925,602,11,,,3861,7913,6037,43,600,18,352,,133,29422,206,,2727.27,timeout,595.61,9.23,1.56,4.36,0.96,2.95,489.95,313.94,40.65,2.43,0.07,0.03,2.08,555.04,68.91,,485.94,8.99,19.73,93.09,196.37,0.01,196.37,10.64
chc-lia-lin-0309.smt2,,5,,3,,14,14,,,,,193,8,369,,78,1680,7,288,,,,,,,160,880,287,14,,1,,,,,,1169.68,436.07,unsat,3.84,0.17,0.01,0.05,0.01,0.09,2.70,1.35,0.07,0.01,0.07,0.03,0.08,3.42,1.06,,2.31,0.22,0.04,0.47,0.01,,0.01,0.14
chc-lia-lin-0310.smt2,,1646,,240,2,42,41,,55,5,58,1455,883,5688,97,261,22219,228,3236,,478,85,,,,3083,9003,3857,163,174,121,62,,8,10664,226,,3542.89,timeout,597.87,6.92,0.95,3.11,0.72,2.23,539.63,300.91,125.90,1.55,0.07,0.03,1.56,593.00,161.76,,431.02,5.70,17.88,92.80,83.41,0.00,83.41,39.67
chc-lia-lin-0311.smt2,,,,,,2,2,,,,,6,,,,,3,,8,,,,,,,6,,7,2,,1,,,,,,268.00,100.29,unsat,0.30,0.00,0.00,0.00,0.00,0.00,0.04,0.01,,,0.08,0.03,0.00,0.05,0.00,,0.05,0.00,0.00,,,,,0.00
chc-lia-lin-0312.smt2,,,,,,64,64,,,,,1526,,9480,,286,38414,36,3300,,,,,,,1895,23344,3313,64,,1,,,,,,22239.44,6838.39,unsat,80.02,3.72,0.53,1.73,0.40,0.99,65.79,27.33,,0.49,0.14,0.04,0.93,78.27,34.28,,43.73,2.70,1.37,16.26,0.06,,0.06,0.60
chc-lia-lin-0313.smt2,96,296,,98,2,29,29,,12,12,40,467,193,1845,1,20,8149,17,824,,85,69,44,,,775,3905,986,187,50,164,5,,3,2855,19,6056.04,2130.95,unsat,52.47,1.28,0.14,0.49,0.09,0.55,44.00,16.03,13.47,0.18,0.09,0.04,0.51,51.32,13.04,,38.13,1.13,1.54,8.31,9.74,0.00,9.74,1.88
chc-lia-lin-0314.smt2,,,,,1,96,95,,1,,1,4238,58,37080,,782,124886,421,9408,,12,22,,,,6271,69126,9511,,,,,,13,466,,,18726.21,timeout,595.90,27.64,4.29,16.40,3.83,2.76,448.10,212.05,,3.78,0.15,0.04,3.02,529.19,173.42,,355.34,11.36,16.81,157.75,7.86,0.00,7.86,0.21
chc-lia-lin-0315.smt2,,,,,,76,76,,,,,1915,,11221,,479,47357,25,4032,,,,,,,2289,28771,4054,76,,1,,,,,,27716.28,8287.11,unsat,91.25,4.45,0.68,2.30,0.53,0.79,72.63,28.31,,0.50,0.17,0.05,1.14,89.05,39.01,,49.71,3.48,2.50,16.72,0.02,,0.02,0.47
chc-lia-lin-0316.smt2,,,,,,123,123,,,,,617,,4274,,311,19453,243,2514,,,,,,,375,14493,2448,,,,,,,,,31814.12,10450.54,sat,332.58,5.55,0.59,2.04,0.50,2.37,276.73,37.29,,0.09,0.21,0.12,0.50,287.87,92.77,,194.61,1.54,0.12,35.90,0.00,,0.00,
