index,SPACER_cluster_out_of_gas,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_cluster_size,SPACER_max_cvx_reduced_dim,SPACER_max_depth,SPACER_max_query_lvl,SPACER_need_sage,SPACER_num_abstractions,SPACER_num_abstractions_failed,SPACER_num_abstractions_success,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_dim_reduction_success,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_mbp_failed,SPACER_num_merge_gen,SPACER_num_merge_gen_failed,SPACER_num_merge_gen_success,SPACER_num_no_over_approximate,SPACER_num_non_lin,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_refinements,SPACER_num_reuse_reach_facts,SPACER_num_sync_cvx_cls,SPACER_num_under_approximations,SPACER_pob_out_of_gas,SPACER_wide_attmpts,SPACER_wide_success,max_memory,memory,result,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_pt_must_reachable,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_merge,time_spacer_solve_reach_gen_merge_cvx_cls,time_spacer_solve_reach_gen_wide,time_spacer_solve_reach_is_reach
chc-lia-lin-0314.smt2,,,,,1,95,94,,27,,11,4103,29,36167,,541,112111,742,8867,,,,,,,5779,58691,8884,,,,,,25,246,,,15768.19,timeout,580.88,24.93,3.37,14.25,3.75,2.60,420.28,205.48,,3.59,0.16,0.04,2.88,492.99,158.43,,334.10,10.52,15.19,154.76,5.30,0.00,5.30,0.27
chc-lia-lin-0315.smt2,,,,13,1,76,76,,7,,,1902,,11256,,520,44853,25,4017,,,,,,,2370,26402,4067,76,,1,,,7,60,,27803.28,8262.64,unsat,93.96,4.62,0.71,2.38,0.60,0.83,73.62,29.80,,0.52,0.16,0.04,1.19,90.50,37.89,,52.27,3.65,2.48,17.31,0.21,0.00,0.21,0.71
chc-lia-lin-0316.smt2,,,,,,66,66,,,,,527,,2085,,311,14015,336,2362,,,,,,,345,11407,2298,,,,,,,,,25912.44,8099.29,sat,151.73,3.51,0.37,1.25,0.30,1.54,110.58,13.52,,0.03,0.36,0.22,0.52,118.59,54.12,,64.19,1.57,0.09,10.19,0.00,,0.00,
chc-lia-lin-0317.smt2,,,,,,,10,,,,,139,,176,,,1023,19,214,,,,,,,133,524,203,,,,,,,,,,720.63,timeout,599.71,6.70,0.66,2.28,0.37,3.59,104.80,12.85,,0.02,0.21,0.12,0.06,112.35,13.37,,98.94,0.22,0.06,11.63,0.00,,0.00,
chc-lia-lin-0318.smt2,,,,,,,19,,,,,407,,734,,,2864,157,679,,,,,,,346,1439,659,,,,,,,,,,1482.12,timeout,599.64,18.53,1.76,6.25,1.00,10.04,394.52,47.44,,0.06,0.20,0.12,0.19,416.46,28.68,,387.71,0.71,0.33,39.98,0.00,,0.00,
chc-lia-lin-0319.smt2,,,,,,,50,,,,,161,,1373,,,5711,,1428,,,,,,,112,3638,1378,,,,,,,,,,3678.96,timeout,597.79,2.09,0.20,0.70,0.13,1.03,6.41,1.99,,0.01,0.22,0.13,0.27,10.45,3.67,,6.60,0.79,0.03,0.02,0.00,,0.00,
chc-lia-lin-0320.smt2,,,,,1,19,18,,,,,298,26,702,,33,3748,51,569,,,,,,,264,1684,550,,,,,,,18,3,,,,,0.19,0.02,0.05,0.01,0.08,3.85,2.18,,0.02,0.20,0.07,0.14,5.07,2.14,,2.86,0.41,0.09,0.47,0.07,0.00,0.07,
chc-lia-lin-0321.smt2,,,,,,16,15,,,,,184,2,488,,18,2442,55,428,,,,,,,188,1079,412,,,,,,,,,,,,,0.10,0.01,0.03,0.01,0.05,2.24,1.05,,0.01,0.21,0.08,0.10,3.01,1.29,,1.66,0.30,0.02,0.03,0.00,,0.00,
chc-lia-lin-0322.smt2,,,,,1,107,106,,162,,55,5062,59,52450,,741,148489,347,10389,,13,15,,,,7417,78120,10942,,,,,,131,356,,,23989.93,timeout,593.17,30.72,3.76,17.80,4.64,2.83,420.61,195.47,,3.51,0.25,0.08,4.49,528.82,169.52,,358.76,15.35,27.44,142.80,13.92,0.00,13.92,1.19
chc-lia-lin-0323.smt2,,,,,,106,105,,,,,4381,9,58486,,870,190206,375,8988,,,,,,,5532,111896,8913,,,,,,,53,,,38624.40,timeout,587.09,27.18,3.38,15.66,4.16,2.21,481.89,186.31,,3.49,0.29,0.09,3.31,557.91,281.12,,276.25,11.47,12.32,113.92,3.28,0.00,3.28,
chc-lia-lin-0324.smt2,,,,60,1,188,187,,,,,2756,145,64175,,617,281790,144,7836,,78,167,,,,3827,214004,8625,,,,,,58,469,,,36470.07,timeout,589.59,9.61,0.59,4.76,1.96,0.83,464.54,30.97,0.02,0.31,0.46,0.16,2.64,547.19,428.38,,117.75,8.86,23.99,13.10,16.83,0.00,16.83,0.27
chc-lia-lin-0325.smt2,,,,,,,115,,,,,4842,,42723,,798,139921,118,10998,,,,,,,6571,79888,10924,,,,,,,,,,33426.34,timeout,596.16,36.66,4.22,22.07,4.99,3.04,416.25,194.88,,2.35,0.32,0.10,4.36,497.19,160.23,,336.39,15.68,5.19,157.73,0.02,,0.02,
